material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
silicon,0.1,neutron,13300000.0,93.20545047759211,4.404868302870652,4.6079785703717843e-05,1.9251498190861726e-07,0.0004993776318349633,2.091935446057795e-06,7.007928607337752e-06,3.3119310547899637e-07,4.6079785703717843e-05,1.9251498190861726e-07
silicon,0.1,neutron,13400000.0,86.91784355713038,3.836614934231246,4.751934517033497e-05,2.171350217551419e-07,0.0005015339674267445,2.2947180036080426e-06,6.486406235606745e-06,2.8631454733069003e-07,4.751934517033497e-05,2.171350217551419e-07
silicon,0.1,neutron,13500000.0,90.38834059890854,4.295198699396983,4.573546126528044e-05,2.008717253181225e-07,0.0004999829776201841,2.1998172816097506e-06,6.695432636956188e-06,3.1816286662199874e-07,4.573546126528044e-05,2.008717253181225e-07
silicon,0.1,neutron,13600000.0,97.80282373229882,4.607055516884412,4.4551984731554695e-05,1.788803401473435e-07,0.0004985127706191156,1.999420267327285e-06,7.191384097963148e-06,3.387540821238538e-07,4.4551984731554695e-05,1.788803401473435e-07
silicon,0.1,neutron,13700000.0,89.7684329685472,4.351026317830023,4.562574849743356e-05,2.0422605046099293e-07,0.0004992926317812101,2.2350555600695183e-06,6.552440362667679e-06,3.175931618854031e-07,4.562574849743356e-05,2.0422605046099293e-07
silicon,0.1,neutron,13800000.0,95.92073454068742,4.412183855737432,4.840644273330714e-05,2.194873028317177e-07,0.0005011493987611307,2.2732934459017082e-06,6.950777865267204e-06,3.197234678070603e-07,4.840644273330714e-05,2.194873028317177e-07
silicon,0.1,neutron,13900000.0,96.810026517474,4.957037726488171,4.561770260403403e-05,2.080443175042203e-07,0.000500563153576319,2.288883790497535e-06,6.9647501091707915e-06,3.566214191718108e-07,4.561770260403403e-05,2.080443175042203e-07
silicon,0.1,neutron,14000000.0,94.06655735293734,5.05576859836799,4.435251633468208e-05,1.7359367316916803e-07,0.0004964766243677274,1.9419083102326353e-06,6.719039810924096e-06,3.6112632845485645e-07,4.435251633468208e-05,1.7359367316916803e-07
silicon,0.1,neutron,14100000.0,96.00252538358686,4.26401671913324,4.628136028710234e-05,2.2996316335757114e-07,0.0005048247617895673,2.508626950036642e-06,6.808689743516798e-06,3.02412533271861e-07,4.628136028710234e-05,2.2996316335757114e-07
silicon,0.1,neutron,14200000.0,95.61981464107504,4.653965430050679,4.616464029808345e-05,2.1154743221739435e-07,0.0004984564365860256,2.284048252424334e-06,6.733789763455988e-06,3.2774404436976615e-07,4.616464029808345e-05,2.1154743221739435e-07
silicon,0.1,neutron,14300000.0,99.70963470504624,4.255688445647388,4.691361764235969e-05,2.0370103933721926e-07,0.0005014240005073239,2.177527120816153e-06,6.972701727625611e-06,2.976005906047124e-07,4.691361764235969e-05,2.0370103933721926e-07
silicon,0.1,neutron,14400000.0,93.85873047112818,4.52869601740002,4.672576005140971e-05,2.0093080752117133e-07,0.0004996813163042786,2.1510883480976474e-06,6.5179673938283464e-06,3.144927789861125e-07,4.672576005140971e-05,2.0093080752117133e-07
silicon,0.1,neutron,14500000.0,95.02665658965424,4.327767282362479,4.439319037317717e-05,1.8729178602667135e-07,0.0005000004954423488,2.1127238096013663e-06,6.55356252342443e-06,2.984667091284468e-07,4.439319037317717e-05,1.8729178602667135e-07
silicon,0.1,neutron,14600000.0,98.2860916349245,5.163775955910147,4.3481090554074146e-05,1.9125321786707448e-07,0.000502823957269002,2.2116543532623602e-06,6.73192408458387e-06,3.536832846513799e-07,4.3481090554074146e-05,1.9125321786707448e-07
silicon,0.1,neutron,14700000.0,98.78662977948143,4.71605329186397,4.372859200696426e-05,1.6923791549593785e-07,0.0005031057517549461,1.9482082089997813e-06,6.720178896563363e-06,3.2081995182748096e-07,4.372859200696426e-05,1.6923791549593785e-07
silicon,0.1,neutron,14800000.0,90.2262544821811,4.234509156902393,4.511696752426919e-05,1.9606720029650218e-07,0.0005041479551802506,2.1904921369014407e-06,6.096368546093318e-06,2.8611548357448606e-07,4.511696752426919e-05,1.9606720029650218e-07
silicon,0.1,neutron,14900000.0,111.84600815863314,5.276992685874847,4.4931136185645044e-05,1.7493306775424597e-07,0.0005015922084539507,1.9514557476160153e-06,7.506443500579406e-06,3.541605829446206e-07,4.4931136185645044e-05,1.7493306775424597e-07
silicon,0.1,neutron,15000000.0,100.70346157682013,5.155449231512996,4.2870654270430776e-05,1.7354406006097463e-07,0.0004986101341351331,2.0211664756373045e-06,6.713564105121342e-06,3.4369661543419977e-07,4.2870654270430776e-05,1.7354406006097463e-07
silicon,0.1,neutron,15100000.0,95.94776129676815,4.763357559228931,4.394372713953883e-05,1.757195779543257e-07,0.0004990641995870349,1.9890516957131902e-06,6.354156377269414e-06,3.1545414299529344e-07,4.394372713953883e-05,1.757195779543257e-07
silicon,0.1,neutron,15200000.0,101.35980361598314,4.185132364064786,4.538217335210301e-05,2.012552739302924e-07,0.0004981332345152789,2.208659439562166e-06,6.668408132630469e-06,2.75337655530578e-07,4.538217335210301e-05,2.012552739302924e-07
silicon,0.1,neutron,15300000.0,98.13882653524735,4.167967674791497,4.4958313631292336e-05,2.0300276776947624e-07,0.0004961030878781091,2.24082623587969e-06,6.4143023879246635e-06,2.724161878948691e-07,4.4958313631292336e-05,2.0300276776947624e-07
silicon,0.1,neutron,15400000.0,103.08174087922964,4.697898428130305,4.510519971417018e-05,2.0290593729964215e-07,0.0005055250851233833,2.274072166013211e-06,6.693619537612315e-06,3.0505833948898086e-07,4.510519971417018e-05,2.0290593729964215e-07
silicon,0.1,neutron,15500000.0,103.10225957030038,4.885232792435885,4.3977575246593546e-05,2.1264805880833943e-07,0.000503957064484458,2.437205192287997e-06,6.651758681954863e-06,3.1517630918941197e-07,4.3977575246593546e-05,2.1264805880833943e-07
silicon,0.1,neutron,15600000.0,106.62507488200681,5.112962905565735,4.3204876674418195e-05,2.0975906585877448e-07,0.0004978970679310014,2.4172869861838758e-06,6.834940697564539e-06,3.2775403240805994e-07,4.3204876674418195e-05,2.0975906585877448e-07
silicon,0.1,neutron,15700000.0,100.18258423331253,5.231198163375517,4.396735355667162e-05,2.079655063939862e-07,0.0005032435191402758,2.3830146809308293e-06,6.381056320593155e-06,3.331973352468482e-07,4.396735355667162e-05,2.079655063939862e-07
silicon,0.1,neutron,15800000.0,99.47455780325411,4.295963692911501,4.522317974639981e-05,1.9216979659231434e-07,0.000499644838687725,2.125560800845532e-06,6.295858088813551e-06,2.718964362602216e-07,4.522317974639981e-05,1.9216979659231434e-07
silicon,0.1,neutron,15900000.0,102.49691771830405,5.016259873335534,4.608849248170971e-05,2.1093144355957306e-07,0.0004962178168454036,2.2710892902223627e-06,6.446347026308431e-06,3.154880423481468e-07,4.608849248170971e-05,2.1093144355957306e-07
silicon,0.1,neutron,16000000.0,104.129922168458,4.401893197900175,4.681534887982939e-05,2.0377855114372114e-07,0.0005021649520539654,2.1858710710303148e-06,6.508120135528625e-06,2.7511832486876093e-07,4.681534887982939e-05,2.0377855114372114e-07
silicon,0.1,neutron,16100000.0,100.2331641550083,4.24418354555885,4.648122295578751e-05,2.1084344753684817e-07,0.0005002600647648075,2.269972070830484e-06,6.225662369876292e-06,2.636138848173199e-07,4.648122295578751e-05,2.1084344753684817e-07
silicon,0.1,neutron,16200000.0,104.64404177035595,4.320332887150437,4.6121941478030804e-05,2.1432765600705275e-07,0.0005009693880521747,2.328179031764285e-06,6.459508751256541e-06,2.666872152561998e-07,4.6121941478030804e-05,2.1432765600705275e-07
silicon,0.1,neutron,16300000.0,102.7849852056295,4.7136343114572785,4.515502991300366e-05,1.8355423319467358e-07,0.0004978957733647367,2.024972165503588e-06,6.305827313228803e-06,2.891800191078085e-07,4.515502991300366e-05,1.8355423319467358e-07
silicon,0.1,neutron,16400000.0,105.15420767338453,4.442273058798587,4.468342536898468e-05,1.8455356685335053e-07,0.0004986896817785016,2.0603474496744327e-06,6.411841931303935e-06,2.7087030846332845e-07,4.468342536898468e-05,1.8455356685335053e-07
silicon,0.1,neutron,16500000.0,103.57134094600711,5.057242793923617,4.666865224922937e-05,1.8242712110902186e-07,0.0004999974036557738,1.9581017682356323e-06,6.277050966424673e-06,3.06499563268098e-07,4.666865224922937e-05,1.8242712110902186e-07
silicon,0.1,neutron,16600000.0,106.7163650131199,4.7773012492594,4.8326814390383693e-05,2.4680222179998775e-07,0.0004968723493784235,2.5365662198703877e-06,6.428696687537344e-06,2.877892318830964e-07,4.8326814390383693e-05,2.4680222179998775e-07
silicon,0.1,neutron,16700000.0,105.06396378322472,5.081403985408849,4.7840768395826055e-05,2.358703436984334e-07,0.000501070996523083,2.4725590319830986e-06,6.291255316360762e-06,3.0427568774903287e-07,4.7840768395826055e-05,2.358703436984334e-07
silicon,0.1,neutron,16800000.0,104.2912739461769,5.166715174478795,4.652882192024018e-05,2.2025211500101832e-07,0.0004981549151143091,2.357330221144757e-06,6.207813925367673e-06,3.075425699094521e-07,4.652882192024018e-05,2.2025211500101832e-07
silicon,0.1,neutron,16900000.0,114.56625986289113,4.699752940744556,4.644447070163109e-05,2.017691903857551e-07,0.0004962621299370037,2.1558196821807655e-06,6.779068630940304e-06,2.7809188998488496e-07,4.644447070163109e-05,2.017691903857551e-07
silicon,0.1,neutron,17000000.0,107.5853606090223,5.2278237302016715,4.6596194736967273e-05,2.0835299427684638e-07,0.0004968133209732311,2.221077791906693e-06,6.328550624060135e-06,3.075190429530395e-07,4.6596194736967273e-05,2.0835299427684638e-07
silicon,0.1,neutron,17100000.0,105.32419137207145,4.7166147323534044,4.646300127791523e-05,2.1776157867614695e-07,0.0004978867787726135,2.33373486810424e-06,6.159309436963243e-06,2.7582542294464356e-07,4.646300127791523e-05,2.1776157867614695e-07
silicon,0.1,neutron,17200000.0,106.16755187861911,5.581253652228222,4.655198333288792e-05,1.7237676914945988e-07,0.0005010510887079934,1.8553551226324379e-06,6.1725320859662274e-06,3.2449149140861756e-07,4.655198333288792e-05,1.7237676914945988e-07
silicon,0.1,neutron,17300000.0,103.7388505509004,4.426409512005069,4.647605005685431e-05,2.1211891871592311e-07,0.0005008764824037077,2.2860361731105984e-06,5.996465349763029e-06,2.5586182150318316e-07,4.647605005685431e-05,2.1211891871592311e-07
silicon,0.1,neutron,17400000.0,111.05178713469527,5.29541830096545,4.612368805771738e-05,1.7453581812096607e-07,0.0004993804242917775,1.8897529883540175e-06,6.38228661693651e-06,3.0433438511295687e-07,4.612368805771738e-05,1.7453581812096607e-07
silicon,0.1,neutron,17500000.0,108.27548601123685,4.338109186712728,4.515343964425507e-05,2.2186845150498774e-07,0.0004963214007137042,2.4379530661988304e-06,6.187170629213534e-06,2.478919535264416e-07,4.515343964425507e-05,2.2186845150498774e-07
silicon,0.1,neutron,17600000.0,101.623641626782,4.992783307204955,4.495295876251722e-05,2.0013939540714144e-07,0.000499609978556602,2.2245962873079863e-06,5.77407054697625e-06,2.836808697275543e-07,4.495295876251722e-05,2.0013939540714144e-07
silicon,0.1,neutron,17700000.0,105.71469668111848,5.0138678625253466,4.556674168963604e-05,1.8824135348614694e-07,0.0005035422928070561,2.079866273042745e-06,5.972581733396525e-06,2.8326937076414385e-07,4.556674168963604e-05,1.8824135348614694e-07
silicon,0.1,neutron,17800000.0,112.67313029012178,5.771808569902524,4.615881175269873e-05,2.1363024884225236e-07,0.0005051668816815087,2.3388514647484547e-06,6.3299511398944815e-06,3.2425890842149014e-07,4.615881175269873e-05,2.1363024884225236e-07
silicon,0.1,neutron,17900000.0,100.92798892750093,4.390496340616532,4.652663118010218e-05,1.9469265081140728e-07,0.0004984730633223115,2.086127958799923e-06,5.638435135614578e-06,2.452791251741079e-07,4.652663118010218e-05,1.9469265081140728e-07
silicon,0.1,neutron,18000000.0,106.88548142530527,4.57828952607811,4.727750780330288e-05,1.9212456504443171e-07,0.0004973291944905666,2.0207011142182368e-06,5.938082301405848e-06,2.5434941811545054e-07,4.727750780330288e-05,1.9212456504443171e-07
silicon,0.1,neutron,18100000.0,106.20886273507838,4.606386672048353,4.7135104204627554e-05,2.088672552451743e-07,0.0005003516517037897,2.215771422717277e-06,5.867892968788861e-06,2.54496501218141e-07,4.7135104204627554e-05,2.088672552451743e-07
silicon,0.1,neutron,18200000.0,108.04618775517665,5.521657312946061,4.621881937898789e-05,2.2075883802242688e-07,0.0004977821394929502,2.3778567892906996e-06,5.936603722811904e-06,3.0338776444758577e-07,4.621881937898789e-05,2.2075883802242688e-07
silicon,0.1,neutron,18300000.0,110.58650889209255,4.931325017921171,4.576007347611721e-05,2.1847493202543144e-07,0.0004988163941876243,2.381935278344011e-06,6.0429786279831995e-06,2.694713124547088e-07,4.576007347611721e-05,2.1847493202543144e-07
silicon,0.1,neutron,18400000.0,114.75699964520261,5.626444826113863,4.533421630019968e-05,2.3111135525444354e-07,0.0004996681358040516,2.5475757905556583e-06,6.236793458978403e-06,3.0578504489749256e-07,4.533421630019968e-05,2.3111135525444354e-07
silicon,0.1,neutron,18500000.0,111.87342997552663,5.160065382389247,4.6125697051289996e-05,1.9914368487599495e-07,0.0005001278971459978,2.160235425355842e-06,6.047212431109548e-06,2.7892245310212143e-07,4.6125697051289996e-05,1.9914368487599495e-07
silicon,0.1,neutron,18600000.0,103.99864991106962,4.82417742265386,4.782594648144974e-05,2.1750789492938163e-07,0.0005014240539159255,2.2806878768998943e-06,5.591325264036001e-06,2.593643775620355e-07,4.782594648144974e-05,2.1750789492938163e-07
silicon,0.1,neutron,18700000.0,105.9042795235692,4.975363053815704,4.856044014105459e-05,2.023435188486345e-07,0.0005005627358307625,2.0853942786286824e-06,5.66333045580584e-06,2.660621953912141e-07,4.856044014105459e-05,2.023435188486345e-07
silicon,0.1,neutron,18800000.0,104.3621296105085,4.704749473795976,4.80270022993334e-05,2.1924102967314412e-07,0.0004993237343955819,2.2797542637815314e-06,5.551177106941941e-06,2.5025263158489237e-07,4.80270022993334e-05,2.1924102967314412e-07
silicon,0.1,neutron,18900000.0,113.4981934771295,4.392653399771226,4.711273295463311e-05,2.3425356672388986e-07,0.0004946112966820958,2.4586851822463736e-06,6.005195422070344e-06,2.3241552379741937e-07,4.711273295463311e-05,2.3425356672388986e-07
silicon,0.1,neutron,19000000.0,103.23954824054799,4.864561100264557,4.689023983130922e-05,1.8700156501458374e-07,0.0004987118162431167,1.989189715370695e-06,5.433660433713052e-06,2.560295315928714e-07,4.689023983130922e-05,1.8700156501458374e-07
silicon,0.1,neutron,19100000.0,111.8594657910825,4.879934835885786,4.60028545414622e-05,1.9173980661723808e-07,0.0004957254594021062,2.0668442569401505e-06,5.856516533564529e-06,2.554939704652244e-07,4.60028545414622e-05,1.9173980661723808e-07
silicon,0.1,neutron,19200000.0,110.13613968207177,5.1906651653994755,4.636819467355453e-05,1.9397514300381213e-07,0.0005023228523728169,2.101047732611087e-06,5.736257275107905e-06,2.703471440312227e-07,4.636819467355453e-05,1.9397514300381213e-07
silicon,0.1,neutron,19300000.0,101.8227898100476,5.639789610142382,4.6162827988967275e-05,2.1548228314570803e-07,0.000501299013306692,2.340154317835797e-06,5.275792218137181e-06,2.922170782457193e-07,4.6162827988967275e-05,2.1548228314570803e-07
silicon,0.1,neutron,19400000.0,103.08625720722479,4.276378972797611,4.605813162891587e-05,1.8982149804054905e-07,0.0005006090358766527,2.0631310917195e-06,5.313724598310556e-06,2.2043190581430984e-07,4.605813162891587e-05,1.8982149804054905e-07
silicon,0.1,neutron,19500000.0,105.47810182717473,4.678032361097482,4.590082293791344e-05,2.1531692117514558e-07,0.0004983172211205138,2.3374106943336754e-06,5.409133427034601e-06,2.398990954408965e-07,4.590082293791344e-05,2.1531692117514558e-07
silicon,0.1,neutron,19600000.0,101.14595072446717,4.542459129638227,4.548947495370199e-05,2.238415099742315e-07,0.0004930387826555595,2.4263734416377585e-06,5.160507690023835e-06,2.3175811885909322e-07,4.548947495370199e-05,2.238415099742315e-07
silicon,0.1,neutron,19700000.0,108.42777899926828,5.41867472025985,4.606349411204811e-05,2.1670300166484604e-07,0.0004971399814203794,2.3389255553767486e-06,5.503948172551689e-06,2.7505963047004316e-07,4.606349411204811e-05,2.1670300166484604e-07
silicon,0.1,neutron,19800000.0,111.44461524629624,4.917961643939259,4.651629273656018e-05,2.208534467117099e-07,0.0004996901770868868,2.372413012513814e-06,5.628515921530113e-06,2.483819012090535e-07,4.651629273656018e-05,2.208534467117099e-07
silicon,0.1,neutron,19900000.0,97.64284888504712,4.895984231102656,4.663018020736819e-05,2.0452903995379557e-07,0.0004986056541200959,2.1866385552293945e-06,4.906675823369201e-06,2.460293583468671e-07,4.663018020736819e-05,2.0452903995379557e-07
silicon,0.1,neutron,20000000.0,101.20857972178608,5.189353346664193,4.5976215907958756e-05,2.0925635438082156e-07,0.000497835268984673,2.265819159793547e-06,5.060428986089304e-06,2.5946766733320967e-07,4.5976215907958756e-05,2.0925635438082156e-07
silicon,0.1,gamma,100000.0,53.269198086472336,0.9673508829492851,0.00020481159741392305,1.053936246008668e-06,0.0005908514842831224,3.088595395116658e-06,0.0005326919808647234,9.67350882949285e-06,0.00020481159741392305,1.053936246008668e-06
silicon,0.1,gamma,200000.0,67.25670837580753,1.2753997734404345,0.0001622675559348706,8.819549219078526e-07,0.0005941128616334282,3.2328317964062907e-06,0.00033628354187903767,6.376998867202173e-06,0.0001622675559348706,8.819549219078526e-07
silicon,0.1,gamma,300000.0,75.77504395505417,1.5879316973916857,0.00014402765083459262,7.434602040941862e-07,0.0006056384565492545,3.1402918855592187e-06,0.00025258347985018055,5.293105657972286e-06,0.00014402765083459262,7.434602040941862e-07
silicon,0.1,gamma,400000.0,75.54239569562283,1.764928718272636,0.00013709773223210758,7.892369481412206e-07,0.0006403117368666437,3.6961509670453637e-06,0.00018885598923905708,4.41232179568159e-06,0.00013709773223210758,7.892369481412206e-07
silicon,0.1,gamma,500000.0,82.02296955759935,2.0761072053404206,0.000244311538951785,1.437266890749464e-06,0.0012234685879304022,7.116127264934458e-06,0.0001640459391151987,4.152214410680841e-06,0.000244311538951785,1.437266890749464e-06
silicon,0.1,gamma,600000.0,91.44269893617415,2.3581566365153512,9.659928278228903e-05,4.57735309400147e-07,0.0005300899523426436,2.506806632235815e-06,0.00015240449822695692,3.930261060858919e-06,9.659928278228903e-05,4.57735309400147e-07
silicon,0.1,gamma,700000.0,102.6893045423867,2.6019757489127566,8.828193453657003e-05,3.7330895301340844e-07,0.000517476692956209,2.1876186273189934e-06,0.00014669900648912385,3.7171082127325095e-06,8.828193453657003e-05,3.7330895301340844e-07
silicon,0.1,gamma,800000.0,106.34287561908326,2.7533816495316703,8.305532208479456e-05,3.5912721138389186e-07,0.0005164534873885171,2.2320328729546915e-06,0.00013292859452385407,3.441727061914588e-06,8.305532208479456e-05,3.5912721138389186e-07
silicon,0.1,gamma,900000.0,117.09586860145842,3.1016655020796597,7.775372436052988e-05,3.268902590819928e-07,0.0005101566007080985,2.139832831322521e-06,0.00013010652066828714,3.446295002310733e-06,7.775372436052988e-05,3.268902590819928e-07
silicon,0.1,gamma,1000000.0,123.18532320970716,3.8090208917467074,7.392288111752493e-05,3.1185621092212285e-07,0.0005096456716355013,2.148653741800553e-06,0.00012318532320970717,3.8090208917467073e-06,7.392288111752493e-05,3.1185621092212285e-07
silicon,0.1,gamma,1100000.0,127.19590667425136,4.1970924980319735,7.030797639114479e-05,3.0484041796010274e-07,0.0005074300648169555,2.198536673844782e-06,0.0001156326424311376,3.815538634574522e-06,7.030797639114479e-05,3.0484041796010274e-07
silicon,0.1,gamma,1200000.0,144.28583779147937,4.220946111945437,6.75795238712091e-05,3.3843087527306944e-07,0.0005086901948726183,2.55043676145962e-06,0.00012023819815956614,3.517455093287864e-06,6.75795238712091e-05,3.3843087527306944e-07
silicon,0.1,gamma,1300000.0,149.1360409765185,4.799387173527359,6.446950157909137e-05,2.8999138557045023e-07,0.0005047707363027315,2.2723451822847725e-06,0.00011472003152039885,3.6918362873287377e-06,6.446950157909137e-05,2.8999138557045023e-07
silicon,0.1,gamma,1400000.0,156.02440194822435,4.952988976673406,6.18462514586539e-05,2.875016522726702e-07,0.0005023091787152195,2.3297699567320258e-06,0.00011144600139158882,3.5378492690524327e-06,6.18462514586539e-05,2.875016522726702e-07
silicon,0.1,gamma,1500000.0,152.90110838048534,4.709686541007096,6.0370006843269745e-05,2.7290084562983603e-07,0.0005070699070477934,2.2927753601944846e-06,0.00010193407225365689,3.1397910273380637e-06,6.0370006843269745e-05,2.7290084562983603e-07
silicon,0.1,gamma,1600000.0,163.35649947688273,4.446279938362613,5.806576926461412e-05,2.39056587289902e-07,0.0005037704929300809,2.074334247260615e-06,0.00010209781217305171,2.778924961476633e-06,5.806576926461412e-05,2.39056587289902e-07
silicon,0.1,gamma,1700000.0,165.35168337196308,5.668598736520741,5.599819154244553e-05,2.600707214571891e-07,0.0005005236643353075,2.3215971335033604e-06,9.726569610115476e-05,3.3344698450122004e-06,5.599819154244553e-05,2.600707214571891e-07
silicon,0.1,gamma,1800000.0,175.40967188524493,5.494099500283856,5.441707557751086e-05,2.3917299246906254e-07,0.0005004063215000987,2.2000705969246804e-06,9.744981771402496e-05,3.052277500157698e-06,5.441707557751086e-05,2.3917299246906254e-07
silicon,0.1,gamma,1900000.0,183.778397317523,5.787283618794916,5.266596030336412e-05,2.577985565409006e-07,0.0004970913995380315,2.4314002449117477e-06,9.672547227238052e-05,3.0459387467341663e-06,5.266596030336412e-05,2.577985565409006e-07
silicon,0.1,gamma,2000000.0,183.30149501515177,5.963972858132936,5.207537287479755e-05,2.4239584064190507e-07,0.0005041687651146603,2.345939068138561e-06,9.165074750757589e-05,2.981986429066468e-06,5.207537287479755e-05,2.4239584064190507e-07
silicon,0.1,gamma,2100000.0,188.0003789278058,6.08750876737386,5.042376889843358e-05,2.1653452267365217e-07,0.0005000071900372334,2.1483025241597154e-06,8.952398996562181e-05,2.8988136987494573e-06,5.042376889843358e-05,2.1653452267365217e-07
silicon,0.1,gamma,2200000.0,195.6325001617387,5.83672972144798,4.9411107771879296e-05,2.079649653868256e-07,0.000501145884569902,2.1076408876538655e-06,8.892386370988123e-05,2.653058964294536e-06,4.9411107771879296e-05,2.079649653868256e-07
silicon,0.1,gamma,2300000.0,203.39335855365675,6.8679904231853195,4.8388780031188944e-05,1.7564767690051813e-07,0.000501380715103113,1.8172094473151956e-06,8.843189502332902e-05,2.986082792689269e-06,4.8388780031188944e-05,1.7564767690051813e-07
silicon,0.1,gamma,2400000.0,203.87954183236087,5.866713096361768,4.72581500221164e-05,2.0650133628494152e-07,0.0004995732582012357,2.1835911087509083e-06,8.494980909681703e-05,2.444463790150737e-06,4.72581500221164e-05,2.0650133628494152e-07
silicon,0.1,gamma,2500000.0,202.37069980098605,7.2398061684805635,4.646853665087095e-05,1.952046879128549e-07,0.0005009958407073268,2.106416243627335e-06,8.094827992039442e-05,2.8959224673922253e-06,4.646853665087095e-05,1.952046879128549e-07
silicon,0.1,gamma,2600000.0,208.59510106289062,6.963933635616452,4.547025492752288e-05,1.6887828156700422e-07,0.0004995735056374283,1.8553813987824392e-06,8.02288850241887e-05,2.6784360136986355e-06,4.547025492752288e-05,1.6887828156700422e-07
silicon,0.1,gamma,2700000.0,213.7140384607066,7.01528772593193,4.495937706557406e-05,2.306204896489327e-07,0.0005026874416379747,2.5791909926506964e-06,7.915334757803948e-05,2.5982547133081223e-06,4.495937706557406e-05,2.306204896489327e-07
silicon,0.1,gamma,2800000.0,220.9129272030326,8.742800204863492,4.3781075825704575e-05,1.9140884299210764e-07,0.0004980261381933207,2.175123859660031e-06,7.889747400108308e-05,3.1224286445941043e-06,4.3781075825704575e-05,1.9140884299210764e-07
silicon,0.1,gamma,2900000.0,230.40525167040377,7.708395939535818,4.345802744447515e-05,1.8541266825007764e-07,0.0005023039454568183,2.1428183400271843e-06,7.945008678289785e-05,2.658067565357179e-06,4.345802744447515e-05,1.8541266825007764e-07
silicon,0.1,gamma,3000000.0,229.54358720254484,7.6702453894351565,4.271289868329871e-05,1.7232782078318023e-07,0.0005011530933709206,2.0229179373729498e-06,7.651452906751494e-05,2.556748463145052e-06,4.271289868329871e-05,1.7232782078318023e-07
silicon,0.1,gamma,3100000.0,239.7928472780558,8.01259087752302,4.1709217952524453e-05,1.78906727875509e-07,0.0004969144412171396,2.1320475145019164e-06,7.7352531380018e-05,2.5847067346848453e-06,4.1709217952524453e-05,1.78906727875509e-07
silicon,0.1,gamma,3200000.0,234.29048565214586,7.979410528632699,4.138317595229402e-05,1.8668402392192314e-07,0.0005001652043142802,2.257493077052265e-06,7.321577676629558e-05,2.4935657901977186e-06,4.138317595229402e-05,1.8668402392192314e-07
silicon,0.1,gamma,3300000.0,256.1708175985431,9.222359145855025,4.069396021968053e-05,1.6729361575505332e-07,0.0004987357718399337,2.050461231240073e-06,7.7627520484407e-05,2.794654286622735e-06,4.069396021968053e-05,1.6729361575505332e-07
silicon,0.1,gamma,3400000.0,240.80213988960165,9.14187314863921,4.02043929144171e-05,1.946850968414258e-07,0.0004989988068238933,2.4151498661373877e-06,7.08241587910593e-05,2.6887862201880028e-06,4.02043929144171e-05,1.946850968414258e-07
silicon,0.1,gamma,3500000.0,238.95608240109405,10.309367438404086,4.001005150920096e-05,1.7271138852297317e-07,0.000502998400045408,2.171646429566459e-06,6.827316640031258e-05,2.945533553829739e-06,4.001005150920096e-05,1.7271138852297317e-07
silicon,0.1,gamma,3600000.0,247.31907306912595,9.127321156472066,3.905416082271832e-05,1.809162685301227e-07,0.0004972802623221792,2.302112605733817e-06,6.869974251920166e-05,2.535366987908907e-06,3.905416082271832e-05,1.809162685301227e-07
silicon,0.1,gamma,3700000.0,269.18792013330915,10.791838319143451,3.853121656269867e-05,1.8217623673788183e-07,0.0004960967728491334,2.3444158565017026e-06,7.27534919279214e-05,2.91671305922796e-06,3.853121656269867e-05,1.8217623673788183e-07
silicon,0.1,gamma,3800000.0,263.9090875379864,9.860815962883919,3.819794372478789e-05,1.6858278085267145e-07,0.0004971970482160259,2.1945835834932086e-06,6.944975987841748e-05,2.5949515691799785e-06,3.819794372478789e-05,1.6858278085267145e-07
silicon,0.1,gamma,3900000.0,246.6887473619872,10.04769290439036,3.820483050778632e-05,1.597936937107945e-07,0.0005027423164370363,2.102663298873048e-06,6.32535249646121e-05,2.576331513946246e-06,3.820483050778632e-05,1.597936937107945e-07
silicon,0.1,gamma,4000000.0,268.4710842680979,11.440257030536198,3.752775041457867e-05,1.8178054706645344e-07,0.0004990586588637567,2.4157484558523546e-06,6.711777106702448e-05,2.8600642576340497e-06,3.752775041457867e-05,1.8178054706645344e-07
silicon,0.1,gamma,4100000.0,271.9689305419884,9.600176850420553,3.708534869367151e-05,1.6512182008791132e-07,0.000498340922252314,2.2188710845418247e-06,6.633388549804596e-05,2.341506548883062e-06,3.708534869367151e-05,1.6512182008791132e-07
silicon,0.1,gamma,4200000.0,295.42310691298417,10.808299452991264,3.65018106143535e-05,1.5248248288325642e-07,0.000495492411823732,2.070314239449655e-06,7.033883497928194e-05,2.5734046316645865e-06,3.65018106143535e-05,1.5248248288325642e-07
silicon,0.1,gamma,4300000.0,257.3539581567767,10.448446373228478,3.628963109816021e-05,1.665989857571188e-07,0.0004973112350044548,2.283084521338339e-06,5.9849757710878296e-05,2.4298712495880183e-06,3.628963109816021e-05,1.665989857571188e-07
silicon,0.1,gamma,4400000.0,304.58047503684566,10.727284798747496,3.612780227321714e-05,1.5620977874444684e-07,0.0004995323698442503,2.160399356948684e-06,6.922283523564674e-05,2.4380192724426126e-06,3.612780227321714e-05,1.5620977874444684e-07
